,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2002-03,18,MICHIGANST,35,623,88,201,1,6,97,147,,165,15,33,19,,,274,.438,.167,.660,17.8,7.8,4.7,0.4
2003-04,19,MICHIGANST,30,847,163,287,5,15,143,179,,187,59,44,19,,,474,.568,.333,.799,28.2,15.8,6.2,2.0
2004-05,20,MICHIGANST,32,861,157,290,1,8,77,115,,257,50,35,20,,,392,.541,.125,.670,26.9,12.3,8.0,1.6
2005-06,21,MICHIGANST,33,1018,206,364,6,19,160,184,,301,54,34,29,,,578,.566,.316,.870,30.8,17.5,9.1,1.6
Career,,,130,3349,614,1142,13,48,477,625,,910,178,146,87,,,1718,.538,.271,.763,25.8,13.2,7.0,1.4
