,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,24,MIA,NBA,PG,15,264,87%,13%,,,,+0.6,-6.1,6,3,6,3,7,0,59,0,7
2006-07,26,ORL,NBA,SG,4,65,19%,80%,,,,-10.3,0.0,0,2,3,0,4,1,11,3,1
2007-08,27,ORL,NBA,PG,10,148,79%,21%,,,,+0.8,-1.7,3,2,8,1,5,3,17,1,3
2011-12,31,BOS,NBA,SG,20,212,43%,57%,,,,-0.5,-1.8,1,1,8,0,1,6,34,1,4
2012-13,32,MEM,NBA,PG,14,114,98%,2%,,,,-8.8,-11.7,3,0,3,0,1,2,8,0,2
Career,,,NBA,,63,803,70%,30%,,,,-1.9,-4.5,13,8,28,4,18,12,129,5,17
,,,,,,,,,,,,,,,,,,,,,,
1 season,,BOS,NBA,,20,212,43%,57%,,,,-0.5,-1.8,1,1,8,0,1,6,34,1,4
1 season,,MIA,NBA,,15,264,87%,13%,,,,+0.6,-6.1,6,3,6,3,7,0,59,0,7
1 season,,MEM,NBA,,14,114,98%,2%,,,,-8.8,-11.7,3,0,3,0,1,2,8,0,2
2 seasons,,ORL,NBA,,14,213,61%,39%,,,,-2.6,-1.2,3,4,11,1,9,4,28,4,4
