,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2000-01,20,LAC,NBA,41:01,5,10,3,4,5,8,6,8,2,6,6,7,4,2,5,5,14,14.7
2001-02,21,LAC,NBA,23:25,5,8,2,3,3,6,5,6,0,2,2,3,1,2,2,4,17,13.2
2002-03,22,LAC,NBA,31:04,8,13,4,8,6,8,5,6,2,4,4,6,3,1,3,5,18,15.4
2003-04,23,LAC,NBA,44:39,8,19,2,3,8,18,8,8,2,4,5,10,4,1,4,6,20,16.6
2004-05,24,MIA,NBA,30:56,7,11,2,5,6,9,8,10,2,5,5,6,3,1,4,4,19,16.6
2005-06,25,ORL,NBA,42:19,9,17,2,7,9,14,6,8,2,5,7,9,5,1,6,6,23,14.4
2006-07,26,ORL,NBA,36:26,9,14,5,5,7,12,5,7,2,4,4,6,4,2,5,4,25,15.5
2007-08,27,ORL,NBA,34:17,7,12,2,4,7,11,9,10,1,4,5,9,4,1,3,5,19,16.9
2008-09,28,NJN,NBA,47:26,9,14,5,10,7,10,7,8,3,5,7,10,3,1,5,5,23,21.0
2009-10,29,NJN,NBA,37:05,8,13,4,7,5,9,6,6,2,6,7,8,3,0,4,4,21,17.4
2010-11,30,MIL,NBA,43:00,9,14,4,7,6,9,5,6,2,7,7,11,3,1,5,5,23,17.9
2011-12,31,BOS,NBA,31:34,7,10,4,6,4,6,5,5,1,3,3,5,1,1,4,4,18,15.3
2012-13,32,MEM,NBA,24:31,4,5,4,5,2,3,2,2,0,1,1,3,1,0,1,2,13,11.7
Career,,,,47:26,9,19,5,10,9,18,9,10,3,7,7,11,5,2,6,6,25,21.0
4 Seasons,,LAC,NBA,44:39,8,19,4,8,8,18,8,8,2,6,6,10,4,2,5,6,20,16.6
3 Seasons,,ORL,NBA,42:19,9,17,5,7,9,14,9,10,2,5,7,9,5,2,6,6,25,16.9
2 Seasons,,NJN,NBA,47:26,9,14,5,10,7,10,7,8,3,6,7,10,3,1,5,5,23,21.0
1 Season,,MIL,NBA,43:00,9,14,4,7,6,9,5,6,2,7,7,11,3,1,5,5,23,17.9
1 Season,,MIA,NBA,30:56,7,11,2,5,6,9,8,10,2,5,5,6,3,1,4,4,19,16.6
1 Season,,BOS,NBA,31:34,7,10,4,6,4,6,5,5,1,3,3,5,1,1,4,4,18,15.3
1 Season,,MEM,NBA,24:31,4,5,4,5,2,3,2,2,0,1,1,3,1,0,1,2,13,11.7
