Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,24,MIA,NBA,PG,15,0,264,43,87,0.494,7,19,0.368,36,68,0.529,0.534,17,21,0.81,1,15,16,25,6,1,14,34,110
2006-07,26,ORL,NBA,SG,4,0,65,12,25,0.48,1,3,0.333,11,22,0.5,0.5,4,6,0.667,1,6,7,5,2,1,2,7,29
2007-08,27,ORL,NBA,PG,10,0,148,22,56,0.393,9,23,0.391,13,33,0.394,0.473,13,15,0.867,2,8,10,7,6,1,6,22,66
2011-12,31,BOS,NBA,SG,20,0,212,21,48,0.438,11,28,0.393,10,20,0.5,0.552,2,3,0.667,2,13,15,14,6,4,3,30,55
2012-13,32,MEM,NBA,PG,14,0,114,8,24,0.333,5,13,0.385,3,11,0.273,0.438,6,6,1,0,5,5,4,1,0,3,14,27
Career,NA,,NBA,,63,0,803,106,240,0.442,33,86,0.384,73,154,0.474,0.51,42,51,0.824,6,47,53,55,21,7,28,107,287
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BOS,NBA,,20,0,212,21,48,0.438,11,28,0.393,10,20,0.5,0.552,2,3,0.667,2,13,15,14,6,4,3,30,55
1 season,NA,MIA,NBA,,15,0,264,43,87,0.494,7,19,0.368,36,68,0.529,0.534,17,21,0.81,1,15,16,25,6,1,14,34,110
1 season,NA,MEM,NBA,,14,0,114,8,24,0.333,5,13,0.385,3,11,0.273,0.438,6,6,1,0,5,5,4,1,0,3,14,27
2 seasons,NA,ORL,NBA,,14,0,213,34,81,0.42,10,26,0.385,24,55,0.436,0.481,17,21,0.81,3,14,17,12,8,2,8,29,95
