Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,24,SHE,NBA,C,3,NA,NA,0.455,0.682,NA,NA,NA,NA,NA,0.2,0,0.3,NA
1950-51,25,SYR,NBA,C,7,NA,NA,0.475,0.512,NA,NA,NA,NA,NA,0.2,0.1,0.3,NA
1951-52,26,SYR,NBA,C,7,150,11.8,0.465,0.596,NA,NA,NA,7.1,NA,0.1,0.1,0.2,0.078
1952-53,27,SYR,NBA,C,2,44,13.8,0.601,0.667,NA,NA,NA,20.4,NA,0.1,0,0.1,0.105
Career,NA,,NBA,,19,194,12.2,0.473,0.601,NA,NA,NA,10.1,NA,0.7,0.2,0.9,0.084
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SYR,NBA,,16,194,12.2,0.481,0.567,NA,NA,NA,10.1,NA,0.5,0.2,0.7,0.084
1 season,NA,SHE,NBA,,3,NA,NA,0.455,0.682,NA,NA,NA,NA,NA,0.2,0,0.3,NA
