Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,26,NYK,BAA,NA,3,NA,NA,3,12,0.25,2.7,4.7,0.571,NA,0,4,8.7
Career,NA,,BAA,NA,3,NA,NA,3,12,0.25,2.7,4.7,0.571,NA,0,4,8.7
