,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2002-03,20,LAC,NBA,26:57,6,9,0,0,6,9,4,6,3,6,7,2,1,4,3,6,16,14.5
2003-04,21,LAC,NBA,40:22,11,15,0,1,11,15,6,10,6,9,13,4,2,2,6,6,24,23.7
2004-05,22,LAC,NBA,46:39,12,17,0,0,12,17,7,10,6,10,11,3,2,3,6,6,27,25.6
2005-06,23,TOT,NBA,40:08,10,16,0,1,10,16,10,12,7,17,24,6,3,3,3,5,30,25.7
2005-06,23,LAC,NBA,31:05,7,11,0,1,7,11,4,6,5,10,14,2,2,3,2,5,16,13.2
2005-06,23,SEA,NBA,40:08,10,16,0,0,10,16,10,12,7,17,24,6,3,3,3,4,30,25.7
2006-07,24,SEA,NBA,43:46,12,20,0,1,12,20,10,16,7,16,22,5,5,2,6,6,32,27.7
2007-08,25,SEA,NBA,42:42,11,18,0,1,11,18,8,10,6,12,15,4,4,3,6,5,30,25.2
2008-09,26,TOT,NBA,36:01,9,16,0,1,9,16,5,8,5,8,12,3,4,2,5,6,23,20.3
2008-09,26,OKC,NBA,36:01,9,16,0,1,9,16,5,8,5,8,12,3,4,2,5,6,23,20.3
2008-09,26,NYK,NBA,23:11,6,9,0,1,6,9,4,6,4,6,9,2,2,2,4,6,14,11.6
2009-10,27,DET,NBA,26:56,7,10,0,0,7,10,4,6,4,6,10,2,3,2,3,5,14,14.1
2010-11,28,DET,NBA,31:16,12,18,0,1,12,18,5,8,8,9,13,4,3,3,4,6,27,25.0
2011-12,29,BOS,NBA,31:45,8,12,0,0,8,12,6,7,6,10,13,3,2,2,3,5,17,15.6
2012-13,30,BOS,NBA,24:45,7,9,0,1,7,9,4,6,4,6,9,4,3,2,3,5,14,13.4
Career,,,,46:39,12,20,0,1,12,20,10,16,8,17,24,6,5,4,6,6,32,27.7
4 Seasons,,LAC,NBA,46:39,12,17,0,1,12,17,7,10,6,10,14,4,2,4,6,6,27,25.6
4 Seasons,,"OKC,SEA",NBA,43:46,12,20,0,1,12,20,10,16,7,17,24,6,5,3,6,6,32,27.7
2 Seasons,,DET,NBA,31:16,12,18,0,1,12,18,5,8,8,9,13,4,3,3,4,6,27,25.0
2 Seasons,,BOS,NBA,31:45,8,12,0,1,8,12,6,7,6,10,13,4,3,2,3,5,17,15.6
1 Season,,NYK,NBA,23:11,6,9,0,1,6,9,4,6,4,6,9,2,2,2,4,6,14,11.6
