,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,20,LAC,NBA,PF,46,479,,,,97%,2%,+2.6,+8.2,10,10,35,5,20,0,44,2,10
2003-04,21,LAC,NBA,C,65,1340,,,,36%,64%,-3.5,+2.4,35,18,104,20,67,0,107,18,28
2004-05,22,LAC,NBA,C,54,1005,,,,18%,82%,-3.3,-3.4,34,17,69,13,64,0,79,20,25
2005-06,23,TOT,NBA,C-PF,77,1529,,,,72%,28%,+1.3,+2.6,28,17,103,17,72,4,111,20,25
2005-06,23,LAC,NBA,C,48,657,,,,39%,61%,+6.1,+5.1,9,8,52,11,29,3,38,12,8
2005-06,23,SEA,NBA,PF,29,872,,,1%,96%,3%,-2.1,+1.5,19,9,51,6,43,1,73,8,17
2006-07,24,SEA,NBA,PF,82,2586,,,,88%,12%,-1.1,+6.2,36,36,133,32,183,7,180,47,47
2007-08,25,SEA,NBA,PF,62,1739,,,,89%,11%,-5.8,+5.9,43,28,88,25,122,3,164,23,47
2008-09,26,TOT,NBA,C,62,1049,,,,41%,59%,-8.7,-4.6,27,25,78,10,72,5,107,20,24
2008-09,26,OKC,NBA,C,37,719,,,,58%,43%,-8.7,-2.3,23,17,54,6,44,4,74,11,15
2008-09,26,NYK,NBA,C,25,330,,,,5%,95%,-8.8,-6.6,4,8,24,4,28,1,33,9,9
2009-10,27,DET,NBA,PF,34,441,,,36%,63%,1%,-17.2,-12.8,15,11,25,6,22,2,27,5,5
2010-11,28,DET,NBA,PF,57,995,,,1%,89%,11%,0.0,+5.2,20,7,77,10,47,2,92,18,17
2011-12,29,BOS,NBA,C,28,481,,,,46%,54%,-3.7,-7.9,17,7,36,3,19,2,28,3,6
2012-13,30,BOS,NBA,C,61,830,,,,12%,88%,-1.4,-1.1,13,5,76,11,25,6,49,6,4
Career,,,NBA,,628,12474,,,1%,64%,35%,-3.0,+1.9,278,181,824,152,713,31,988,182,238
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAC,NBA,,213,3481,,,,40%,60%,-0.8,+2.0,88,53,260,49,180,3,268,52,71
4 seasons,,"SEA,OKC",NBA,,210,5916,,,,86%,14%,-3.5,+4.4,121,90,326,69,392,15,491,89,126
2 seasons,,DET,NBA,,91,1436,,,12%,81%,8%,-5.3,-0.3,35,18,102,16,69,4,119,23,22
2 seasons,,BOS,NBA,,89,1311,,,,24%,76%,-2.2,-3.6,30,12,112,14,44,8,77,9,10
1 season,,NYK,NBA,,25,330,,,,5%,95%,-8.8,-6.6,4,8,24,4,28,1,33,9,9
