,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2017-18,22,SAC,NBA,SF,68,1506,.442,15.4,.558,.186,.150,.112,.110,.442,.547,.756,.460,.426,.435,.308,.711,.024,10,1.000,.384,.366,2,0
2018-19,23,TOT,NBA,SF,81,1614,.447,16.4,.495,.155,.179,.115,.045,.505,.542,.800,.460,.393,.364,.355,.777,.010,5,.966,.355,.391,2,0
2018-19,23,SAC,NBA,SF,52,1083,.424,17.4,.461,.115,.163,.119,.064,.539,.515,.824,.396,.457,.368,.346,.743,.010,3,.964,.358,.404,1,0
2018-19,23,DAL,NBA,SF,29,531,.484,14.8,.547,.216,.205,.111,.016,.453,.577,.780,.538,.286,.333,.372,.817,.011,2,.969,.349,.367,1,0
2019-20,24,DAL,NBA,PF,58,929,.399,15.6,.514,.193,.196,.109,.016,.486,.494,.583,.492,.353,.400,.298,.810,.003,1,.933,.232,.257,0,0
Career,,,NBA,,207,4049,.433,15.8,.522,.175,.174,.113,.060,.478,.532,.723,.469,.394,.411,.325,.760,.013,16,.968,.332,.358,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAC,NBA,,120,2589,.434,16.2,.518,.157,.155,.115,.091,.482,.535,.777,.432,.439,.415,.326,.722,.018,13,.982,.372,.383,3,0
2 seasons,,DAL,NBA,,87,1460,.431,15.3,.527,.202,.200,.110,.016,.473,.527,.663,.510,.327,.375,.325,.813,.006,3,.948,.274,.308,1,0
