,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,22,ATL,NBA,,11,,5,7,,,,,,,,25
1973-74,23,ATL,NBA,,11,,6,7,,,,,,,,25
1974-75,24,GSW,NBA,,5,9,5,6,,,6,4,,,5,13
Career,,,,,11,,6,7,,,,,,,,25
2 Seasons,,ATL,NBA,,11,,6,7,,,,,,,,25
1 Season,,GSW,NBA,,5,9,5,6,,,6,4,,,5,13
