Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Steve Bracey,,2.1,1.5,0.3
Mickaël Piétrus,90.3,2.1,1.5,0.6
Eric Maynor,89.4,1.9,1.5,0.1
Quinn Cook,89.1,1.8,1.6,0.2
Sasha Vujačić,88.5,2,1.8,0.2
Sedale Threatt,88.3,2.1,1.3,0.1
John Salmons,87.6,2.1,1.4,0.6
Rodrigue Beaubois,87.4,2.2,2,0.2
Tony Snell,87.1,2.4,1.6,0.4
J.J. Redick,86.1,2.3,1.7,0.5
Med Park,86.0,1.8,1.6,0.4
