Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1962-63,25,LAL,NBA,C,9,NA,278,1.8,4.5,0.4,NA,NA,NA,1.8,4.5,0.4,0.3,1.9,0.133,NA,NA,12.6,1.4,NA,3.8,3.9
1963-64,26,LAL,NBA,C,5,NA,48,3.7,6,0.625,NA,NA,NA,3.7,6,0.625,2.3,2.3,1,NA,NA,12,0,NA,6.8,9.7
1964-65,27,LAL,NBA,C,11,NA,379,3.1,5.6,0.559,NA,NA,NA,3.1,5.6,0.559,1,1.8,0.579,NA,NA,15,2.2,NA,3.9,7.3
1965-66,28,LAL,NBA,C,2,NA,5,0,7.2,0,NA,NA,NA,0,7.2,0,0,0,NA,NA,NA,7.2,0,NA,7.2,0
Career,NA,,NBA,,27,NA,710,2.6,5.2,0.505,NA,NA,NA,2.6,5.2,0.505,0.8,1.9,0.432,NA,NA,13.8,1.7,NA,4.1,6.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,LAL,NBA,,27,NA,710,2.6,5.2,0.505,NA,NA,NA,2.6,5.2,0.505,0.8,1.9,0.432,NA,NA,13.8,1.7,NA,4.1,6.1
