Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2011-12,22,POR,NBA,SG,24,0,149,13.1,26.1,0.5,2.8,9.5,0.296,10.2,16.6,0.617,2.1,6.4,0.333,2.5,4.2,6.7,2.1,2.1,1.1,1.8,6.4,31.1,NA,106,107
2013-14,24,PHI,NBA,SG,67,2,1157,5.9,14.1,0.415,1.5,5.2,0.296,4.3,8.9,0.486,3.6,5,0.731,1.3,4.2,5.4,3,1.5,0.1,2.8,5.3,16.9,NA,98,113
2014-15,25,TOT,NBA,SG,13,0,119,6.2,16.4,0.378,3.5,8,0.444,2.7,8.4,0.316,0.4,1.8,0.25,0,3.5,3.5,5.3,1.8,0,1.8,5.3,16.4,NA,100,110
2014-15,25,UTA,NBA,SG,5,0,42,7.6,16.4,0.462,6.3,8.9,0.714,1.3,7.6,0.167,1.3,2.5,0.5,0,3.8,3.8,5.1,2.5,0,5.1,1.3,22.8,NA,106,107
2014-15,25,NOP,NBA,SG,8,0,77,5.5,16.4,0.333,2,7.5,0.273,3.4,8.9,0.385,0,1.4,0,0,3.4,3.4,5.5,1.4,0,0,7.5,13,NA,96,111
2015-16,26,MEM,NBA,PG,5,0,45,2.3,11.4,0.2,1.1,4.6,0.25,1.1,6.9,0.167,3.4,4.6,0.75,1.1,3.4,4.6,4.6,0,0,1.1,2.3,9.1,NA,86,115
Career,NA,,NBA,,109,2,1470,6.5,15.3,0.421,1.8,5.8,0.31,4.7,9.5,0.489,3.2,4.9,0.669,1.3,4.1,5.4,3.1,1.5,0.2,2.6,5.3,18,NA,99,112
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHI,NBA,,67,2,1157,5.9,14.1,0.415,1.5,5.2,0.296,4.3,8.9,0.486,3.6,5,0.731,1.3,4.2,5.4,3,1.5,0.1,2.8,5.3,16.9,NA,98,113
1 season,NA,POR,NBA,,24,0,149,13.1,26.1,0.5,2.8,9.5,0.296,10.2,16.6,0.617,2.1,6.4,0.333,2.5,4.2,6.7,2.1,2.1,1.1,1.8,6.4,31.1,NA,106,107
1 season,NA,NOP,NBA,,8,0,77,5.5,16.4,0.333,2,7.5,0.273,3.4,8.9,0.385,0,1.4,0,0,3.4,3.4,5.5,1.4,0,0,7.5,13,NA,96,111
1 season,NA,MEM,NBA,,5,0,45,2.3,11.4,0.2,1.1,4.6,0.25,1.1,6.9,0.167,3.4,4.6,0.75,1.1,3.4,4.6,4.6,0,0,1.1,2.3,9.1,NA,86,115
1 season,NA,UTA,NBA,,5,0,42,7.6,16.4,0.462,6.3,8.9,0.714,1.3,7.6,0.167,1.3,2.5,0.5,0,3.8,3.8,5.1,2.5,0,5.1,1.3,22.8,NA,106,107
