,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,22,MIL,NBA,PG,58,1309,45%,55%,1%,,,-1.2,+11.5,38,12,31,3,41,12,439,8,30
2014-15,23,TOT,NBA,PG,21,247,56%,44%,,,,-1.9,-3.1,5,5,7,0,3,4,47,2,4
2014-15,23,MIL,NBA,PG,11,142,36%,64%,1%,,,-7.6,-8.7,2,0,4,0,2,2,22,2,2
2014-15,23,NOP,NBA,PG,10,105,84%,16%,,,,+6.2,+5.0,3,5,3,0,1,2,25,0,2
2017-18,26,UTA,NBA,PG,5,19,83%,17%,,,,+9.1,+4.4,0,0,1,0,0,1,3,0,1
Career,,,NBA,,84,1575,47%,52%,,,,-1.2,+9.1,43,17,39,3,44,17,489,10,35
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIL,NBA,,69,1451,44%,56%,1%,,,-1.9,+9.5,40,12,35,3,43,14,461,10,32
1 season,,NOP,NBA,,10,105,84%,16%,,,,+6.2,+5.0,3,5,3,0,1,2,25,0,2
1 season,,UTA,NBA,,5,19,83%,17%,,,,+9.1,+4.4,0,0,1,0,0,1,3,0,1
