,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2013-14,22,MIL,NBA,40:58,9,15,2,4,8,13,5,5,2,6,8,10,3,2,5,4,19,17.0
2014-15,23,TOT,NBA,26:57,3,8,0,2,3,7,1,3,3,3,6,3,2,1,3,4,6,5.7
2014-15,23,MIL,NBA,26:57,3,7,0,2,3,6,1,3,1,3,3,2,2,0,1,4,6,5.7
2014-15,23,NOP,NBA,22:03,3,8,0,1,3,7,1,2,3,3,6,3,2,1,3,3,6,3.5
2017-18,26,UTA,NBA,8:02,1,3,0,0,1,3,0,0,1,1,1,1,0,0,0,1,2,0.3
Career,,,,40:58,9,15,2,4,8,13,5,5,3,6,8,10,3,2,5,4,19,17.0
2 Seasons,,MIL,NBA,40:58,9,15,2,4,8,13,5,5,2,6,8,10,3,2,5,4,19,17.0
1 Season,,NOP,NBA,22:03,3,8,0,1,3,7,1,2,3,3,6,3,2,1,3,3,6,3.5
1 Season,,UTA,NBA,8:02,1,3,0,0,1,3,0,0,1,1,1,1,0,0,0,1,2,0.3
