,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,25,SAS,NBA,SG,9,130,.486,12.0,.730,.351,.081,.108,.189,.270,.444,.385,.667,.250,.571,.600,.750,.027,1,1.000,.500,.200,0,0
2004-05,26,SAS,NBA,SG,12,60,.350,15.1,.650,.300,.100,.050,.200,.350,.308,.500,.000,.000,.250,.429,.500,.000,0,.667,.286,.500,1,0
2007-08,29,CLE,NBA,SG,8,92,.265,19.0,.500,.118,.147,.029,.206,.500,.235,.250,.200,.000,.286,.294,.500,.000,0,1.000,.529,.333,1,0
2008-09,30,NOH,NBA,SG,3,33,.375,14.9,.500,.375,.000,.000,.125,.500,.750,.667,,,1.000,.000,.333,.000,0,,.250,.000,0,0
2009-10,31,CHI,NBA,SG,1,2,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,1.000,.000,0,,,,0,0
Career,,,NBA,,33,317,.380,15.1,.620,.270,.100,.060,.190,.380,.387,.444,.300,.167,.421,.368,.625,.010,1,.929,.447,.294,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAS,NBA,,21,190,.439,13.1,.702,.333,.088,.088,.193,.298,.400,.421,.400,.200,.455,.529,.688,.018,1,.889,.412,.286,1,0
1 season,,CLE,NBA,,8,92,.265,19.0,.500,.118,.147,.029,.206,.500,.235,.250,.200,.000,.286,.294,.500,.000,0,1.000,.529,.333,1,0
1 season,,NOH,NBA,,3,33,.375,14.9,.500,.375,.000,.000,.125,.500,.750,.667,,,1.000,.000,.333,.000,0,,.250,.000,0,0
1 season,,CHI,NBA,,1,2,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,1.000,.000,0,,,,0,0
