Season,Team,Lg,Salary
1991-92,Denver Nuggets,NBA,"$625,000"
1992-93,Denver Nuggets,NBA,"$800,000"
1993-94,Denver Nuggets,NBA,"$975,000"
1994-95,Denver Nuggets,NBA,"$600,000"
Career,(may be incomplete),,"$3,000,000"
