,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2018-19,21,LAC,NBA,SG,33,320,3%,35%,62%,,,-2.9,-4.3,12,1,18,0,6,4,44,3,9
2019-20,22,TOT,NBA,SG,55,748,13%,77%,10%,,,+2.4,+1.3,20,6,41,2,9,9,152,1,13
2019-20,22,LAC,NBA,SG,42,476,14%,69%,16%,1%,,+4.4,-2.5,17,4,26,2,6,6,105,1,7
2019-20,22,WAS,NBA,SG,13,272,10%,90%,1%,,,-1.1,+3.1,3,2,15,0,3,3,47,0,6
Career,,,NBA,,88,1068,10%,64%,26%,,,+0.8,-0.4,32,7,59,2,15,13,196,4,22
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,75,796,10%,55%,35%,1%,,+1.4,-3.2,29,5,44,2,12,10,149,4,16
1 season,,WAS,NBA,,13,272,10%,90%,1%,,,-1.1,+3.1,3,2,15,0,3,3,47,0,6
