,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1979-80,20,WPATERSON,27,,283,450,,,139,185,,,,,,,,705,.629,,.751,,26.1,,
1980-81,21,WPATERSON,25,,217,,,,125,,,,,,,,,559,,,,,22.4,,
Career,,,52,,500,450,,,264,185,,,,,,,,1264,.629,,.751,,24.3,,
