Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,22,CHI,NBA,SF,75,12,1188,6.1,11.9,0.513,0,0.1,0,6.1,11.8,0.517,4.4,6.2,0.699,2.5,4.4,6.9,2.5,0.7,0.7,3.2,4.6,16.6
1982-83,23,CHI,NBA,SF,57,38,1627,8,13.8,0.58,0,0.1,0,8,13.7,0.583,4.8,7.5,0.638,2.7,3.9,6.6,2.1,0.8,1,3.5,3.9,20.8
1983-84,24,CHI,NBA,SF,75,74,2544,8.1,15.4,0.525,0,0,0.5,8.1,15.3,0.525,4.3,6,0.715,1.8,3.4,5.2,1.9,1,0.8,2.7,3.6,20.4
1984-85,25,CHI,NBA,SF,77,76,2816,8.7,15.7,0.554,0,0.1,0,8.7,15.6,0.557,5.2,6.7,0.785,2,3.5,5.6,1.7,0.7,0.5,2.3,2.4,22.6
1985-86,26,CHI,NBA,SF,70,59,2248,8.6,17.5,0.495,0.1,0.4,0.174,8.6,17.1,0.502,5.8,7.4,0.788,2.4,3.2,5.6,3.4,0.8,0.8,2.8,3,23.2
1986-87,27,NJN,NBA,SF,75,53,2638,7.6,14.6,0.521,0,0.1,0.125,7.6,14.5,0.524,6,7.7,0.777,1.6,3.4,5,3.6,0.7,1.2,2.9,3.3,21.2
1987-88,28,NJN,NBA,SF,19,12,622,6.4,14.3,0.445,0,0.1,0,6.4,14.2,0.449,5.3,7.5,0.708,1.8,3.5,5.3,4.1,0.8,1.2,2.8,4.2,18.1
1988-89,29,LAL,NBA,SF,74,0,1491,5.6,11.9,0.468,0,0,0,5.6,11.9,0.469,6.1,8.3,0.738,2,4.6,6.5,1.4,0.7,1.6,2.5,3.1,17.3
1989-90,30,LAL,NBA,SF,62,2,1421,7.8,13.9,0.556,0,0.1,0,7.8,13.8,0.561,4.5,6.1,0.733,1.2,3.4,4.7,2.4,1,1.2,1.8,4.1,20
1990-91,31,DEN,NBA,SF,53,50,1823,9.7,19.4,0.498,0,0.1,0,9.7,19.3,0.501,6.9,8.7,0.797,2.8,4.3,7.1,2.3,1.4,0.5,3,2.9,26.3
1991-92,32,DET,NBA,SF,82,61,2113,7.7,15.5,0.498,0,0.2,0.111,7.7,15.3,0.502,4.1,6,0.683,1.9,2.6,4.4,1.5,0.7,0.6,2.3,2.6,19.5
1992-93,33,TOT,NBA,SF,58,47,1555,6.7,13.9,0.482,0,0.2,0,6.7,13.7,0.49,2.8,4.1,0.678,2,2.3,4.3,2.7,0.6,0.6,1.8,2.8,16.2
1992-93,33,DET,NBA,SF,50,47,1477,6.6,13.8,0.479,0,0.2,0,6.6,13.6,0.487,2.8,4.1,0.673,2,2.2,4.3,2.7,0.6,0.6,1.8,2.8,16
1992-93,33,MIL,NBA,SF,8,0,78,8.3,15.2,0.545,0,0,NA,8.3,15.2,0.545,3.2,4.2,0.778,1.4,2.8,4.2,1.4,0.5,0.9,2.8,3.7,19.8
1993-94,34,PHI,NBA,SF,74,1,1955,6.7,14.2,0.471,0,0.3,0.071,6.7,14,0.478,3.8,5.6,0.689,1.9,3.6,5.5,2.6,0.8,1,2.6,3.4,17.3
Career,NA,,NBA,,851,485,24041,7.7,15,0.513,0,0.1,0.091,7.7,14.9,0.517,5,6.7,0.737,2,3.5,5.5,2.4,0.8,0.9,2.6,3.2,20.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,CHI,NBA,,354,259,10423,8.1,15.3,0.532,0,0.1,0.139,8.1,15.1,0.536,5,6.7,0.736,2.2,3.6,5.8,2.3,0.8,0.7,2.8,3.3,21.2
2 seasons,NA,LAL,NBA,,136,2,2912,6.6,12.9,0.514,0,0.1,0,6.6,12.8,0.517,5.3,7.2,0.736,1.6,4,5.6,1.9,0.9,1.4,2.2,3.6,18.6
2 seasons,NA,DET,NBA,,132,108,3590,7.3,14.8,0.491,0,0.2,0.056,7.2,14.6,0.496,3.5,5.2,0.679,1.9,2.4,4.4,2,0.7,0.6,2.1,2.7,18.1
2 seasons,NA,NJN,NBA,,94,65,3260,7.4,14.5,0.507,0,0.1,0.1,7.3,14.4,0.51,5.9,7.7,0.764,1.6,3.4,5.1,3.7,0.7,1.2,2.9,3.5,20.6
1 season,NA,PHI,NBA,,74,1,1955,6.7,14.2,0.471,0,0.3,0.071,6.7,14,0.478,3.8,5.6,0.689,1.9,3.6,5.5,2.6,0.8,1,2.6,3.4,17.3
1 season,NA,DEN,NBA,,53,50,1823,9.7,19.4,0.498,0,0.1,0,9.7,19.3,0.501,6.9,8.7,0.797,2.8,4.3,7.1,2.3,1.4,0.5,3,2.9,26.3
1 season,NA,MIL,NBA,,8,0,78,8.3,15.2,0.545,0,0,NA,8.3,15.2,0.545,3.2,4.2,0.778,1.4,2.8,4.2,1.4,0.5,0.9,2.8,3.7,19.8
