Season,Team,Lg,Salary
2014-15,Denver Nuggets,NBA,"$816,482"
2015-16,Golden State Warriors,NBA,"$947,276"
2016-17,Golden State Warriors,NBA,"$1,015,696"
2017-18,New Orleans Pelicans,NBA,"$1,471,382"
2018-19,New Orleans Pelicans,NBA,"$1,757,429"
Career,(may be incomplete),,"$6,008,265"
