,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,23,MIL,NBA,SG,3,15,,69%,32%,,,-6.0,+2.9,0,0,0,0,1,0,0,1,1
2018-19,28,MEM,NBA,SG,1,7,,100%,,,,-18.8,-16.2,1,0,0,0,0,0,0,0,1
Career,,,NBA,,4,22,,79%,21%,,,-10.1,-3.2,1,0,0,0,1,0,0,1,2
,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIL,NBA,,3,15,,69%,32%,,,-6.0,+2.9,0,0,0,0,1,0,0,1,1
1 season,,MEM,NBA,,1,7,,100%,,,,-18.8,-16.2,1,0,0,0,0,0,0,0,1
