,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,TOR,NBA,SF,12,539,,3%,97%,,,+2.4,+24.4,6,13,19,5,32,0,122,10,13
2004-05,28,NJN,NBA,SF,4,179,,73%,27%,,,-13.0,-0.9,6,3,9,6,13,0,50,3,3
2005-06,29,NJN,NBA,SG,11,450,,91%,9%,,,+0.7,+13.2,10,10,14,4,42,5,127,12,7
2006-07,30,NJN,NBA,SG,12,487,3%,96%,1%,,,+3.6,+14.3,12,18,18,3,38,3,151,10,13
2009-10,33,ORL,NBA,SG,14,480,,84%,16%,,,+11.6,+5.1,14,7,26,1,26,3,81,7,7
2011-12,35,DAL,NBA,SG,4,107,,,100%,,,-18.6,-28.3,2,2,5,1,3,2,3,0,2
2013-14,37,DAL,NBA,SG,7,190,,29%,65%,6%,,+4.9,+17.0,0,6,4,0,6,2,38,0,3
2014-15,38,MEM,NBA,SG,11,196,,26%,73%,1%,,-2.4,-3.4,5,1,11,0,7,1,24,5,3
2015-16,39,MEM,NBA,SG,4,91,1%,50%,49%,,,-29.2,-8.8,0,1,4,1,2,0,11,0,9
2016-17,40,MEM,NBA,SF,6,195,,56%,44%,,,-15.0,-15.9,5,3,7,2,3,1,22,0,2
Career,,,NBA,,85,2914,1%,58%,41%,1%,,-0.2,+8.2,60,64,117,23,172,17,629,47,62
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NJN,NBA,,27,1116,1%,90%,8%,,,-0.3,+11.4,28,31,41,13,93,8,328,25,23
3 seasons,,MEM,NBA,,21,482,,43%,57%,,,-12.6,-9.5,10,5,22,3,12,2,57,5,14
1 season,,ORL,NBA,,14,480,,84%,16%,,,+11.6,+5.1,14,7,26,1,26,3,81,7,7
1 season,,TOR,NBA,,12,539,,3%,97%,,,+2.4,+24.4,6,13,19,5,32,0,122,10,13
2 seasons,,DAL,NBA,,11,297,,19%,78%,4%,,-3.6,+0.7,2,8,9,1,9,4,41,0,5
