Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,21,NYK,BAA,,52,NA,NA,157,479,0.328,120,169,0.71,NA,63,127,434
1949-50,22,NYK,NBA,,68,NA,NA,263,664,0.396,277,366,0.757,NA,56,215,803
1950-51,23,NYK,NBA,,66,NA,NA,293,705,0.416,259,354,0.732,800,180,244,845
1951-52,24,NYK,NBA,PF,66,NA,1931,233,527,0.442,275,341,0.806,661,115,223,741
1952-53,25,NYK,NBA,PF,70,NA,2333,282,635,0.444,301,430,0.7,916,126,224,865
1953-54,26,NYK,NBA,PF,72,NA,2690,258,639,0.404,433,552,0.784,1098,153,208,949
1954-55,27,NYK,NBA,PF,72,NA,2548,330,859,0.384,393,483,0.814,995,176,206,1053
1955-56,28,NYK,NBA,SF,72,NA,2378,322,834,0.386,358,455,0.787,740,168,220,1002
1956-57,29,NYK,NBA,PF,72,NA,1943,332,817,0.406,415,519,0.8,725,85,202,1079
1957-58,30,DET,NBA,PF,72,NA,1990,340,898,0.379,392,498,0.787,749,86,217,1072
Career,NA,,TOT,,682,NA,15813,2810,7057,0.398,3223,4167,0.773,6684,1208,2086,8843
,NA,,NBA,,630,NA,15813,2653,6578,0.403,3103,3998,0.776,6684,1145,1959,8409
,NA,,BAA,,52,NA,NA,157,479,0.328,120,169,0.71,NA,63,127,434
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,NYK,BAA,,610,NA,13823,2470,6159,0.401,2831,3669,0.772,5935,1122,1869,7771
1 season,NA,DET,NBA,,72,NA,1990,340,898,0.379,392,498,0.787,749,86,217,1072
