,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2013-14,23,NOP,NBA,32:36,7,12,0,1,7,12,5,6,4,7,8,3,2,5,2,5,17,16.5
2014-15,24,NOP,NBA,29:07,5,9,0,0,5,9,5,6,5,5,8,3,1,3,2,3,14,14.7
2015-16,25,UTA,NBA,34:54,5,10,0,1,5,10,4,6,5,8,12,2,3,4,3,6,13,13.8
2016-17,26,UTA,NBA,22:44,5,6,0,1,5,6,4,4,3,6,7,2,2,3,2,4,10,12.2
2017-18,27,DAL,NBA,8:52,1,3,1,2,1,2,1,2,1,2,2,0,0,1,1,1,4,2.3
Career,,,,34:54,7,12,1,2,7,12,5,6,5,8,12,3,3,5,3,6,17,16.5
2 Seasons,,UTA,NBA,34:54,5,10,0,1,5,10,4,6,5,8,12,2,3,4,3,6,13,13.8
2 Seasons,,NOP,NBA,32:36,7,12,0,1,7,12,5,6,5,7,8,3,2,5,2,5,17,16.5
1 Season,,DAL,NBA,8:52,1,3,1,2,1,2,1,2,1,2,2,0,0,1,1,1,4,2.3
