,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,23,NOP,NBA,C,58,684,,,,34%,66%,+2.5,+6.2,4,7,45,7,34,0,58,7,17
2014-15,24,NOP,NBA,C,37,259,,,,30%,70%,-5.6,-7.5,3,4,17,5,22,1,27,2,15
2015-16,25,UTA,NBA,C,51,658,,,,2%,98%,+4.1,+2.7,10,6,47,8,26,1,53,5,16
2016-17,26,UTA,NBA,C,51,432,,,,,100%,-1.3,-6.6,5,3,31,5,21,0,18,4,15
2017-18,27,DAL,NBA,C,9,39,,,,12%,88%,+23.8,+27.6,2,0,3,0,1,1,0,0,1
Career,,,NBA,,206,2072,,,,16%,84%,+1.6,+1.1,24,20,143,25,104,3,156,18,64
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,UTA,NBA,,102,1090,,,,1%,99%,+2.0,-1.0,15,9,78,13,47,1,71,9,31
2 seasons,,NOP,NBA,,95,943,,,,33%,67%,+0.3,+2.4,7,11,62,12,56,1,85,9,32
1 season,,DAL,NBA,,9,39,,,,12%,88%,+23.8,+27.6,2,0,3,0,1,1,0,0,1
