Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,23,NOP,NBA,C,58,4,684,69,129,0.535,0,1,0,69,128,0.539,0.535,52,73,0.712,49,101,150,26,15,50,20,73,190
2014-15,24,NOP,NBA,C,37,0,259,32,64,0.5,0,0,NA,32,64,0.5,0.5,34,50,0.68,23,41,64,11,4,18,12,26,98
2015-16,25,UTA,NBA,C,51,10,658,87,162,0.537,0,2,0,87,160,0.544,0.537,43,59,0.729,56,117,173,20,21,53,28,75,217
2016-17,26,UTA,NBA,C,51,1,432,55,103,0.534,0,1,0,55,102,0.539,0.534,36,48,0.75,52,69,121,7,16,32,14,52,146
2017-18,27,DAL,NBA,C,9,0,39,6,16,0.375,2,10,0.2,4,6,0.667,0.438,1,2,0.5,1,9,10,0,0,3,2,3,15
Career,NA,,NBA,,206,15,2072,249,474,0.525,2,14,0.143,247,460,0.537,0.527,166,232,0.716,181,337,518,64,56,156,76,229,666
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,UTA,NBA,,102,11,1090,142,265,0.536,0,3,0,142,262,0.542,0.536,79,107,0.738,108,186,294,27,37,85,42,127,363
2 seasons,NA,NOP,NBA,,95,4,943,101,193,0.523,0,1,0,101,192,0.526,0.523,86,123,0.699,72,142,214,37,19,68,32,99,288
1 season,NA,DAL,NBA,,9,0,39,6,16,0.375,2,10,0.2,4,6,0.667,0.438,1,2,0.5,1,9,10,0,0,3,2,3,15
