,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,24,NYK,NBA,SG,4,112,77%,23%,,,,-20.1,-25.2,1,3,8,0,2,2,23,0,1
2011-12,25,NYK,NBA,PG,1,8,100%,,,,,-23.1,-6.8,0,0,0,0,0,0,2,0,0
2013-14,27,MIA,NBA,PG,10,29,14%,81%,6%,,,-13.4,-16.4,0,0,0,1,0,0,13,0,1
Career,,,NBA,,15,149,66%,33%,1%,,,-18.9,-22.5,1,3,8,1,2,2,38,0,2
,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIA,NBA,,10,29,14%,81%,6%,,,-13.4,-16.4,0,0,0,1,0,0,13,0,1
2 seasons,,NYK,NBA,,5,120,79%,21%,,,,-20.3,-24.0,1,3,8,0,2,2,25,0,1
