,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,21,CHI,NBA,PF,74,2906,.476,7.6,.998,.310,.315,.287,.086,.002,.477,.621,.439,.424,.276,.000,.666,.042,49,,1.000,.000,0,0
2001-02,22,LAC,NBA,PF,80,3020,.527,6.1,1.000,.391,.333,.231,.046,.000,.527,.716,.417,.403,.326,,.509,.070,66,,,,0,0
2002-03,23,LAC,NBA,PF,62,2454,.502,6.2,.999,.413,.294,.224,.065,.001,.502,.655,.405,.388,.328,.000,.592,.078,68,,.000,,0,0
2003-04,24,LAC,NBA,PF,69,2670,.493,7.0,.999,.393,.256,.244,.106,.001,.493,.630,.454,.383,.337,.000,.576,.037,35,,.000,,0,0
2004-05,25,LAC,NBA,PF,81,3001,.503,8.1,.998,.332,.237,.291,.137,.002,.504,.643,.478,.442,.343,.000,.641,.059,71,,.333,.000,1,0
2005-06,26,LAC,NBA,PF,79,3099,.527,9.4,.998,.245,.242,.346,.166,.002,.527,.650,.527,.494,.416,.333,.595,.042,56,1.000,.000,,0,0
2006-07,27,LAC,NBA,PF,80,3077,.533,9.1,.999,.265,.226,.339,.168,.001,.532,.688,.547,.462,.407,1.000,.624,.051,60,1.000,.000,,0,0
2007-08,28,LAC,NBA,PF,8,274,.456,9.8,1.000,.228,.237,.351,.184,.000,.456,.731,.407,.325,.429,,.596,.035,4,,,,0,0
2008-09,29,PHI,NBA,PF,29,920,.447,9.3,1.000,.271,.203,.367,.159,.000,.447,.535,.365,.463,.362,,.607,.044,16,,,,0,0
2009-10,30,PHI,NBA,PF,76,2297,.480,9.2,.999,.261,.225,.372,.141,.001,.481,.585,.487,.429,.413,.000,.566,.041,35,,.000,,0,0
2010-11,31,PHI,NBA,PF,81,2809,.512,9.7,.999,.198,.269,.409,.123,.001,.512,.660,.447,.509,.430,.000,.663,.040,37,,.000,,0,0
2011-12,32,PHI,NBA,C,60,1732,.494,10.3,.998,.165,.255,.435,.143,.002,.495,.688,.439,.455,.494,.000,.763,.038,21,,1.000,.000,0,0
2012-13,33,DAL,NBA,C,72,1527,.473,9.6,.998,.262,.205,.372,.159,.002,.474,.592,.490,.404,.421,.000,.717,.010,5,,.000,,0,0
2013-14,34,ATL,NBA,C,73,1414,.539,9.7,.994,.244,.214,.392,.145,.006,.542,.716,.479,.515,.417,.000,.832,.024,8,,.500,.000,0,0
2014-15,35,ATL,NBA,C,36,486,.442,11.9,.989,.168,.147,.337,.337,.011,.447,.688,.357,.406,.406,.000,.833,.011,1,,1.000,.000,0,0
2015-16,36,PHI,NBA,C,17,225,.431,10.9,.986,.153,.125,.514,.194,.014,.437,.727,.444,.270,.643,.000,.839,.000,0,,1.000,.000,0,0
Career,,,NBA,,977,31911,.502,8.4,.998,.294,.257,.321,.126,.002,.503,.650,.462,.446,.390,.105,.627,.047,532,1.000,.368,.000,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,LAC,NBA,,459,17595,.514,7.9,.999,.328,.260,.288,.122,.001,.515,.664,.472,.440,.378,.222,.593,.055,360,1.000,.111,.000,1,0
5 seasons,,PHI,NBA,,263,7983,.488,9.7,.999,.218,.241,.400,.139,.001,.489,.619,.448,.462,.436,.000,.652,.039,109,,.500,.000,0,0
2 seasons,,ATL,NBA,,109,1900,.518,10.2,.993,.227,.199,.379,.187,.007,.521,.711,.459,.494,.413,.000,.833,.021,9,,.667,.000,0,0
1 season,,CHI,NBA,,74,2906,.476,7.6,.998,.310,.315,.287,.086,.002,.477,.621,.439,.424,.276,.000,.666,.042,49,,1.000,.000,0,0
1 season,,DAL,NBA,,72,1527,.473,9.6,.998,.262,.205,.372,.159,.002,.474,.592,.490,.404,.421,.000,.717,.010,5,,.000,,0,0
