,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1997-98,18,DUKE,21,,100,169,0,0,81,134,,154,10,32,27,,,281,.592,,.604,,13.4,7.3,0.5
1998-99,19,DUKE,39,1141,255,411,0,0,181,256,,382,41,49,86,67,97,691,.620,,.707,29.3,17.7,9.8,1.1
Career,,,60,1141,355,580,0,0,262,390,,536,51,81,113,67,97,972,.612,,.672,29.3,16.2,8.9,0.9
