Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,22,PHI,NBA,SG,1,NA,1,36,36,1,0,0,NA,0,36,36,0,0,0,NA,0,72
Career,NA,,NBA,,1,NA,1,36,36,1,0,0,NA,0,36,36,0,0,0,NA,0,72
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHI,NBA,,1,NA,1,36,36,1,0,0,NA,0,36,36,0,0,0,NA,0,72
