Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Connie Norman,,0.8,0.2,0.2
Terry Duerod,92.9,0.7,0.2,0.2
Mike Holton,89.5,0.8,0.3,0.2
Greg Graham,82.8,0.8,0.3,0.1
Royal Ivey,80.3,0.7,0.3,0.2
Joe Harris,79.2,0.8,0.2,0
Keith McLeod,77.5,0.6,0.3,0.2
Sam Jacobson,77.1,0.9,0.2,0
Wayne Ellington,76.4,0.8,0.4,0.3
Pace Mannion,75.8,0.9,0.4,0.2
Ricky Davis,75.2,1.1,0.2,0.2
