Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1974-75,21,PHI,NBA,SG,12,72,19.4,0.53,0.068,4.2,12.8,8.4,10.7,1.9,0.7,NA,NA,NA,0.1,0.1,0.2,0.12,NA,-2,0.3,-1.7,0.1
1975-76,22,PHI,NBA,SG,65,818,12.7,0.446,0.057,6,5.9,6,12.4,1.5,0.4,NA,NA,NA,0.3,0.5,0.8,0.046,NA,-1,-1.2,-2.2,0
1978-79,25,SDC,NBA,SG,22,323,11.9,0.46,0.139,4.3,6.3,5.3,10.3,1.4,0.5,11.2,23.1,NA,0.2,0.1,0.2,0.032,NA,-1.8,-1.7,-3.6,-0.1
Career,NA,,NBA,,99,1213,12.9,0.456,0.079,5.5,6.4,5.9,11.8,1.5,0.5,11.2,23.1,NA,0.6,0.6,1.2,0.047,NA,-1.3,-1.2,-2.5,-0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,77,890,13.2,0.454,0.058,5.9,6.5,6.2,12.3,1.6,0.5,NA,NA,NA,0.4,0.6,1,0.052,NA,-1.1,-1.1,-2.1,0
1 season,NA,SDC,NBA,,22,323,11.9,0.46,0.139,4.3,6.3,5.3,10.3,1.4,0.5,11.2,23.1,NA,0.2,0.1,0.2,0.032,NA,-1.8,-1.7,-3.6,-0.1
