,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,27,PHI,NBA,PG,50,1740,.418,11.7,.956,.202,.147,.359,.248,.044,.425,.693,.203,.397,.380,.263,.503,.002,1,.800,.053,.000,2,0
2001-02,28,PHI,NBA,PG,61,2225,.442,11.6,.957,.224,.107,.369,.255,.043,.457,.486,.343,.430,.516,.111,.553,.000,0,1.000,.037,1.000,0,0
2002-03,29,PHI,NBA,PG,82,3108,.452,10.0,.960,.344,.084,.310,.222,.040,.462,.556,.343,.407,.435,.219,.565,.000,0,.857,.156,.200,1,0
2003-04,30,PHI,NBA,PG,82,2966,.413,9.7,.975,.343,.123,.245,.264,.025,.420,.543,.318,.366,.360,.111,.474,.000,0,1.000,.111,.000,1,0
2004-05,31,CLE,NBA,SG,81,1844,.382,13.6,.862,.232,.043,.235,.352,.138,.397,.461,.214,.416,.365,.289,.688,.000,0,1.000,.444,.250,0,0
2005-06,32,CLE,NBA,PG,82,2351,.409,12.2,.975,.263,.068,.238,.406,.025,.416,.495,.222,.411,.401,.100,.673,.000,0,1.000,.200,.500,1,0
2006-07,33,CLE,NBA,PG,82,1929,.417,8.1,.988,.485,.093,.182,.228,.012,.422,.541,.133,.356,.338,.000,.578,.000,0,,.000,,0,0
2007-08,34,CLE,NBA,PG,22,305,.158,11.0,.947,.368,.079,.158,.342,.053,.167,.143,.000,.333,.154,.000,.833,.000,0,,.000,,0,0
Career,,,NBA,,542,16468,.421,10.8,.957,.300,.098,.286,.272,.043,.432,.535,.278,.402,.403,.197,.561,.000,1,.935,.197,.258,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,PHI,NBA,,275,10039,.433,10.6,.963,.291,.111,.314,.246,.037,.443,.555,.304,.403,.423,.177,.528,.000,1,.882,.094,.222,4,0
4 seasons,,CLE,NBA,,267,6429,.394,11.4,.944,.324,.068,.218,.335,.056,.404,.494,.176,.397,.368,.230,.648,.000,0,1.000,.361,.273,1,0
