,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,28,TOT,NBA,SF,12,143,,1%,92%,7%,,+5.7,+6.7,1,1,9,2,2,0,17,0,0
2010-11,28,SAS,NBA,SF,7,31,,6%,83%,12%,,+11.4,+5.0,0,0,2,0,0,0,2,0,0
2010-11,28,WAS,NBA,SF,5,112,,,94%,6%,,+4.2,+12.6,1,1,7,2,2,0,15,0,0
2011-12,29,NJN,NBA,SF,7,75,,3%,87%,10%,,-20.2,-13.8,1,0,4,0,2,0,10,0,1
Career,,,NBA,,19,218,,2%,90%,8%,,-3.2,-0.3,2,1,13,2,4,0,27,0,1
,,,,,,,,,,,,,,,,,,,,,,
1 season,,NJN,NBA,,7,75,,3%,87%,10%,,-20.2,-13.8,1,0,4,0,2,0,10,0,1
1 season,,SAS,NBA,,7,31,,6%,83%,12%,,+11.4,+5.0,0,0,2,0,0,0,2,0,0
1 season,,WAS,NBA,,5,112,,,94%,6%,,+4.2,+12.6,1,1,7,2,2,0,15,0,0
