Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,24,TOT,ABA,C,79,NA,2375,467,846,0.552,0,1,0,467,845,0.553,0.552,180,254,0.709,286,712,998,129,32,63,200,214,1114
1973-74,24,VIR,ABA,C,17,NA,374,84,151,0.556,0,0,NA,84,151,0.556,0.556,46,73,0.63,38,116,154,17,6,15,47,37,214
1973-74,24,SAA,ABA,C,62,NA,2001,383,695,0.551,0,1,0,383,694,0.552,0.551,134,181,0.74,248,596,844,112,26,48,153,177,900
1974-75,25,SAA,ABA,C,78,NA,2713,495,914,0.542,0,1,0,495,913,0.542,0.542,185,246,0.752,369,910,1279,97,43,87,185,240,1175
1975-76,26,TOT,ABA,C,76,NA,1790,320,651,0.492,0,4,0,320,647,0.495,0.492,108,155,0.697,229,537,766,55,31,51,170,238,748
1975-76,26,NYA,ABA,C,43,NA,1016,160,330,0.485,0,3,0,160,327,0.489,0.485,56,78,0.718,139,302,441,19,18,26,94,142,376
1975-76,26,VIR,ABA,C,33,NA,774,160,321,0.498,0,1,0,160,320,0.5,0.498,52,77,0.675,90,235,325,36,13,25,76,96,372
1976-77,27,MIL,NBA,C,72,NA,1960,383,725,0.528,NA,NA,NA,383,725,0.528,0.528,172,228,0.754,266,599,865,108,54,51,NA,214,938
1977-78,28,BUF,NBA,C,78,NA,2778,501,994,0.504,NA,NA,NA,501,994,0.504,0.504,208,272,0.765,278,751,1029,216,40,47,225,274,1210
1978-79,29,SDC,NBA,C,79,NA,2006,357,627,0.569,NA,NA,NA,357,627,0.569,0.569,132,165,0.8,218,483,701,140,38,29,170,244,846
1979-80,30,SDC,NBA,C,81,NA,2860,443,799,0.554,0,2,0,443,797,0.556,0.554,196,273,0.718,352,864,1216,233,45,37,257,259,1082
1980-81,31,SDC,NBA,C,82,NA,2809,517,935,0.553,0,0,NA,517,935,0.553,0.553,244,307,0.795,295,722,1017,199,49,46,211,295,1278
1981-82,32,SDC,NBA,C,21,7,575,101,175,0.577,1,1,1,100,174,0.575,0.58,59,79,0.747,46,146,192,30,6,9,48,64,262
1982-83,33,SDC,NBA,C,7,0,51,6,20,0.3,0,0,NA,6,20,0.3,0.3,4,4,1,2,11,13,1,1,0,3,1,16
1983-84,34,LAL,NBA,C,69,0,829,124,253,0.49,0,1,0,124,252,0.492,0.49,63,91,0.692,81,183,264,27,25,7,68,150,311
Career,NA,,TOT,,722,7,20746,3714,6939,0.535,1,10,0.1,3713,6929,0.536,0.535,1551,2074,0.748,2422,5918,8340,1235,364,427,1537,2193,8980
,NA,,NBA,,489,7,13868,2432,4528,0.537,1,4,0.25,2431,4524,0.537,0.537,1078,1419,0.76,1538,3759,5297,954,258,226,982,1501,5943
,NA,,ABA,,233,NA,6878,1282,2411,0.532,0,6,0,1282,2405,0.533,0.532,473,655,0.722,884,2159,3043,281,106,201,555,692,3037
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"BUF,SDC",NBA,,348,7,11079,1925,3550,0.542,1,3,0.333,1924,3547,0.542,0.542,843,1100,0.766,1191,2977,4168,819,179,168,914,1137,4694
2 seasons,NA,SAA,ABA,,140,NA,4714,878,1609,0.546,0,2,0,878,1607,0.546,0.546,319,427,0.747,617,1506,2123,209,69,135,338,417,2075
1 season,NA,MIL,NBA,,72,NA,1960,383,725,0.528,NA,NA,NA,383,725,0.528,0.528,172,228,0.754,266,599,865,108,54,51,NA,214,938
1 season,NA,LAL,NBA,,69,0,829,124,253,0.49,0,1,0,124,252,0.492,0.49,63,91,0.692,81,183,264,27,25,7,68,150,311
2 seasons,NA,VIR,ABA,,50,NA,1148,244,472,0.517,0,1,0,244,471,0.518,0.517,98,150,0.653,128,351,479,53,19,40,123,133,586
1 season,NA,NYA,ABA,,43,NA,1016,160,330,0.485,0,3,0,160,327,0.489,0.485,56,78,0.718,139,302,441,19,18,26,94,142,376
