Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,33,BOS,NBA,SF,18,NA,811,11.5,23.7,0.484,5.1,5.8,0.881,1.6,5.1,6.7,6.2,1.4,0.3,NA,2.5,28.1,NA,NA,94
1974-75,34,BOS,NBA,SF,11,NA,464,8.2,19,0.432,6.5,7.5,0.868,1.8,3.9,5.6,5,1.6,0.1,NA,3.8,22.9,NA,NA,104
1975-76,35,BOS,NBA,SF,15,NA,505,7.5,16.9,0.444,3.6,4.4,0.809,1.7,3.6,5.2,4.8,1.1,0.5,NA,3,18.5,NA,NA,97
1976-77,36,BOS,NBA,SF,9,NA,375,7.4,19.9,0.371,4.9,6,0.82,1.8,4.1,5.9,7.4,1,0.5,NA,3.9,19.7,NA,NA,101
Career,NA,,NBA,,53,NA,2155,9.1,20.4,0.436,5,5.9,0.836,1.7,4.3,6,5.8,1.3,0.3,NA,3.1,23.3,NA,NA,98
