,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,IND,NBA,C,81,2641,,,,34%,66%,+0.7,+2.1,30,50,150,41,167,0,223,38,88
2001-02,23,IND,NBA,PF,72,2707,,,1%,62%,37%,+1.5,+4.3,38,54,146,48,180,0,255,35,117
2002-03,24,IND,NBA,PF,77,2864,,,,68%,32%,+3.0,-2.1,41,53,125,44,219,0,331,49,132
2003-04,25,IND,NBA,PF,78,2788,,,,64%,36%,+8.7,+6.8,46,59,134,47,185,0,372,30,162
2004-05,26,IND,NBA,PF,44,1530,,,,70%,31%,+0.5,-0.6,26,42,96,34,173,0,191,33,77
2005-06,27,IND,NBA,PF,51,1802,,,,45%,55%,+2.4,+1.1,47,40,96,31,172,35,306,41,58
2006-07,28,IND,NBA,C,69,2459,,,,40%,60%,-0.7,+6.1,41,58,148,31,197,57,381,46,100
2007-08,29,IND,NBA,C,42,1206,,,,30%,71%,-2.0,-0.7,30,35,77,19,79,45,218,13,38
2008-09,30,TOT,NBA,C,68,2027,,,,40%,60%,-3.4,-2.6,32,37,138,32,111,44,282,30,80
2008-09,30,TOR,NBA,C,41,1216,,,,66%,34%,-6.1,-4.5,23,22,89,20,71,25,159,22,50
2008-09,30,MIA,NBA,C,27,811,,,,1%,99%,+0.8,+0.8,9,15,49,12,40,19,123,8,30
2009-10,31,MIA,NBA,C,70,1991,,,,1%,99%,+4.9,+4.1,26,39,127,27,113,31,211,27,62
2010-11,32,BOS,NBA,C,24,431,,,,45%,55%,+2.6,-3.8,0,5,35,8,23,2,25,5,7
2011-12,33,BOS,NBA,C,25,570,,,,59%,41%,+1.9,-1.2,3,7,42,9,15,9,22,3,12
2012-13,34,PHO,NBA,C,55,1029,,,,5%,95%,-6.7,+0.4,18,28,62,14,58,6,95,12,43
2013-14,35,GSW,NBA,PF,44,883,,,,28%,72%,+1.8,-4.1,12,13,50,15,58,8,59,13,23
Career,,,NBA,,800,24928,,,,45%,55%,+1.6,+1.7,390,520,1426,400,1750,237,2971,375,999
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,IND,NBA,,514,17997,,,,53%,47%,+2.2,+2.5,299,391,972,295,1372,137,2277,285,772
2 seasons,,MIA,NBA,,97,2802,,,,1%,99%,+3.7,+3.2,35,54,176,39,153,50,334,35,92
1 season,,PHO,NBA,,55,1029,,,,5%,95%,-6.7,+0.4,18,28,62,14,58,6,95,12,43
2 seasons,,BOS,NBA,,49,1001,,,,53%,47%,+2.2,-2.3,3,12,77,17,38,11,47,8,19
1 season,,GSW,NBA,,44,883,,,,28%,72%,+1.8,-4.1,12,13,50,15,58,8,59,13,23
1 season,,TOR,NBA,,41,1216,,,,66%,34%,-6.1,-4.5,23,22,89,20,71,25,159,22,50
