,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,IND,NBA,C,4,157,,,,29%,72%,-6.7,+6.6,2,2,9,1,2,0,16,0,5
2001-02,23,IND,NBA,PF,5,192,,,5%,83%,12%,+0.3,-1.3,3,2,8,7,7,0,10,2,10
2002-03,24,IND,NBA,PF,6,272,,,,56%,44%,-3.6,+37.8,2,7,11,6,26,0,9,1,6
2003-04,25,IND,NBA,PF,16,604,,,,39%,61%,+7.5,+10.2,6,12,31,6,40,0,45,10,22
2004-05,26,IND,NBA,PF,13,476,,,,88%,12%,-3.5,-1.7,9,7,21,13,29,0,67,2,24
2005-06,27,IND,NBA,PF,6,216,,,,27%,73%,+3.7,+33.9,3,7,15,10,24,5,23,5,4
2008-09,30,MIA,NBA,C,6,162,,,,,100%,+3.1,+3.6,3,3,12,4,15,1,20,0,4
2009-10,31,MIA,NBA,C,5,117,,,,,100%,-14.1,-10.9,1,2,5,2,4,1,14,1,4
2010-11,32,BOS,NBA,C,9,197,,,,7%,93%,+19.0,+32.7,1,3,23,2,7,6,17,3,8
2013-14,35,GSW,NBA,PF,7,84,,1%,,8%,91%,-33.1,-39.1,0,2,7,2,5,1,3,0,2
Career,,,NBA,,77,2477,,,,44%,56%,+0.6,+10.6,30,47,142,53,159,14,224,24,89
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,IND,NBA,,50,1917,,,1%,56%,44%,+0.9,+12.4,25,37,95,43,128,5,170,20,71
2 seasons,,MIA,NBA,,11,279,,,,,100%,-4.1,-2.4,4,5,17,6,19,2,34,1,8
1 season,,BOS,NBA,,9,197,,,,7%,93%,+19.0,+32.7,1,3,23,2,7,6,17,3,8
1 season,,GSW,NBA,,7,84,,1%,,8%,91%,-33.1,-39.1,0,2,7,2,5,1,3,0,2
