Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Wah Wah Jones,,5.9,2.1,0.8
Ronald Franz,97.7,5.9,2.1,0.9
Dick Mehen,92.6,5.6,1.9,0.6
Alan Henderson,92.1,6,2,1.3
JaMychal Green,89.5,5.8,2.6,0.4
Rich Jones,88.9,5.8,1.8,0.2
Larry Krystkowiak,88.7,6.3,2.1,1.4
George Irvine,87.1,5.5,2.5,1.2
George Carter,85.5,6.4,2.2,0
Vern Gardner,84.7,5.9,1.6,-0.1
Larry Siegfried,84.5,5.8,3.2,0.5
