,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1957-58,25,PHW,NBA,,8,,5,8,,,,19
1958-59,26,PHW,NBA,,7,,4,5,,,2,17
Career,,,,,8,,5,8,,,,19
