,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,20,SAC,NBA,C,81,2309,.430,8.4,.982,.304,.349,.116,.214,.018,.435,.633,.323,.328,.395,.167,.375,.061,54,.667,.167,.000,1,0
2011-12,21,SAC,NBA,C,64,1950,.448,7.5,.986,.422,.285,.071,.207,.014,.453,.583,.316,.352,.411,.143,.466,.080,72,1.000,.286,.250,1,0
2012-13,22,SAC,NBA,C,75,2289,.465,8.4,.979,.382,.281,.066,.250,.021,.471,.639,.402,.324,.332,.182,.485,.092,86,1.000,.136,.000,2,0
2013-14,23,SAC,NBA,C,71,2298,.496,7.9,.994,.359,.324,.088,.223,.006,.499,.673,.389,.390,.423,.000,.533,.073,82,,.000,,0,0
2014-15,24,SAC,NBA,C,59,2013,.467,7.7,.992,.419,.257,.078,.237,.008,.469,.633,.318,.349,.383,.250,.520,.072,72,1.000,.125,.000,0,0
2015-16,25,SAC,NBA,C,65,2246,.451,9.2,.842,.360,.286,.035,.161,.158,.473,.595,.412,.255,.358,.333,.550,.062,73,1.000,.033,.286,1,0
2016-17,26,TOT,NBA,C,72,2465,.452,11.6,.746,.338,.214,.054,.139,.254,.483,.604,.408,.312,.372,.360,.399,.056,66,.893,.030,.273,6,0
2016-17,26,SAC,NBA,C,55,1891,.451,11.5,.761,.327,.227,.058,.147,.239,.482,.615,.406,.277,.390,.354,.424,.059,56,.884,.041,.273,4,0
2016-17,26,NOP,NBA,C,17,574,.452,12.1,.694,.379,.166,.038,.111,.306,.486,.571,.423,.500,.286,.375,.302,.045,10,.917,.000,,2,0
2017-18,27,NOP,NBA,C,48,1737,.470,11.8,.660,.375,.175,.041,.069,.340,.530,.633,.411,.486,.300,.354,.411,.056,44,.942,.020,.167,3,0
2018-19,28,GSW,NBA,C,30,771,.480,10.1,.744,.415,.251,.035,.043,.256,.551,.656,.441,.385,.313,.274,.566,.067,23,1.000,.042,.000,0,0
Career,,,NBA,,565,18078,.461,9.2,.889,.370,.271,.066,.182,.111,.477,.624,.374,.346,.378,.331,.478,.068,572,.939,.038,.179,14,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,SAC,NBA,,470,14996,.459,8.7,.929,.367,.287,.072,.204,.071,.470,.624,.368,.333,.384,.322,.485,.071,495,.932,.053,.207,9,0
2 seasons,,NOP,NBA,,65,2311,.465,11.9,.669,.376,.172,.040,.081,.331,.518,.616,.414,.489,.295,.359,.382,.053,54,.936,.015,.167,5,0
1 season,,GSW,NBA,,30,771,.480,10.1,.744,.415,.251,.035,.043,.256,.551,.656,.441,.385,.313,.274,.566,.067,23,1.000,.042,.000,0,0
