Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,28,TOT,NBA,NA,32,NA,NA,NA,NA,0.344,NA,NA,0.656,NA,NA,NA,NA
1949-50,28,BOS,NBA,NA,2,NA,NA,NA,NA,0.75,NA,NA,0.25,NA,NA,NA,NA
1949-50,28,WAT,NBA,NA,30,NA,NA,NA,NA,0.335,NA,NA,0.683,NA,NA,NA,NA
Career,NA,,NBA,NA,32,NA,NA,NA,NA,0.344,NA,NA,0.656,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,WAT,NBA,NA,30,NA,NA,NA,NA,0.335,NA,NA,0.683,NA,NA,NA,NA
1 season,NA,BOS,NBA,NA,2,NA,NA,NA,NA,0.75,NA,NA,0.25,NA,NA,NA,NA
