,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2007-08,27,ORL,NBA,35:02,4,11,3,9,3,5,3,4,1,7,7,3,1,0,2,5,12,10.0
2009-10,29,SAS,NBA,16:12,2,5,1,3,1,2,0,0,1,2,2,1,1,1,2,3,5,3.5
2010-11,30,CHI,NBA,24:11,5,7,5,7,1,2,1,2,2,4,4,2,2,2,2,3,15,14.8
2012-13,32,BRK,NBA,12:53,0,1,0,1,0,0,0,0,0,2,2,2,0,0,1,2,0,0.3
Career,,,,35:02,5,11,5,9,3,5,3,4,2,7,7,3,2,2,2,5,15,14.8
1 Season,,CHI,NBA,24:11,5,7,5,7,1,2,1,2,2,4,4,2,2,2,2,3,15,14.8
1 Season,,ORL,NBA,35:02,4,11,3,9,3,5,3,4,1,7,7,3,1,0,2,5,12,10.0
1 Season,,SAS,NBA,16:12,2,5,1,3,1,2,0,0,1,2,2,1,1,1,2,3,5,3.5
1 Season,,BRK,NBA,12:53,0,1,0,1,0,0,0,0,0,2,2,2,0,0,1,2,0,0.3
