,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1987-88,20,ARKANSASST,26,160,24,47,,,14,20,,36,3,,,,,62,.511,,.700,6.2,2.4,1.4,0.1
1988-89,21,ARKANSASST,5,47,8,18,,,1,6,,21,1,,,,,17,.444,,.167,9.4,3.4,4.2,0.2
1989-90,22,OLEMISS,24,482,73,169,1,1,26,52,,145,10,,,,,173,.432,1.000,.500,20.1,7.2,6.0,0.4
1990-91,23,OLEMISS,28,558,95,217,,,52,83,,152,16,,,,,242,.438,,.627,19.9,8.6,5.4,0.6
Career,,,83,1247,200,451,1,1,93,161,,354,30,,,,,494,.443,1.000,.578,15.0,6.0,4.3,0.4
