,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,23,BOS,NBA,SF,6,8,.667,11.0,1.000,.333,.000,.000,.667,.000,.667,1.000,,,.500,,1.000,.000,0,,,,0,0
2009-10,24,TOT,NBA,SF,32,239,.467,10.6,.833,.483,.050,.083,.217,.167,.560,.793,.333,.400,.154,.000,.393,.050,3,,.400,.000,1,0
2009-10,24,BOS,NBA,SF,21,99,.429,8.8,.905,.476,.095,.095,.238,.095,.474,.700,.500,.500,.000,.000,.667,.095,2,,1.000,.000,0,0
2009-10,24,NYK,NBA,SF,11,140,.487,11.6,.795,.487,.026,.077,.205,.205,.613,.842,.000,.333,.250,.000,.263,.026,1,,.250,.000,1,0
Career,,,NBA,,38,247,.476,10.6,.841,.476,.048,.079,.238,.159,.566,.800,.333,.400,.200,.000,.433,.048,3,,.400,.000,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,27,107,.458,9.0,.917,.458,.083,.083,.292,.083,.500,.727,.500,.500,.143,.000,.727,.083,2,,1.000,.000,0,0
1 season,,NYK,NBA,,11,140,.487,11.6,.795,.487,.026,.077,.205,.205,.613,.842,.000,.333,.250,.000,.263,.026,1,,.250,.000,1,0
