Season,Team,Lg,Salary
1990-91,Dallas Mavericks,NBA,"$730,000"
1991-92,Dallas Mavericks,NBA,"$855,000"
1992-93,Dallas Mavericks,NBA,"$930,000"
1993-94,Dallas Mavericks,NBA,"$922,000"
Career,(may be incomplete),,"$3,437,000"
