Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1970-71,22,MIL,NBA,SG,9,NA,2.6,0.4,0.8,0.571,0.3,0.3,1,0.1,0.2,0.2,1.2
Career,NA,,NBA,,9,NA,2.6,0.4,0.8,0.571,0.3,0.3,1,0.1,0.2,0.2,1.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,9,NA,2.6,0.4,0.8,0.571,0.3,0.3,1,0.1,0.2,0.2,1.2
