,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,BOS,NBA,PG,33,849,100%,,,,,-4.9,-3.1,25,13,21,6,27,0,322,6,13
2001-02,31,BOS,NBA,PG,76,2430,100%,,,,,+4.9,+6.7,71,33,103,6,50,0,960,12,52
2002-03,32,TOT,NBA,PG,61,1135,100%,,,,,-1.7,-3.4,37,23,39,9,27,0,428,7,28
2002-03,32,SEA,NBA,PG,38,689,100%,,,,,-4.5,-5.7,17,11,21,4,18,0,261,5,20
2002-03,32,NOH,NBA,PG,23,446,100%,,,,,+2.6,+0.3,20,12,18,5,9,0,167,2,8
2003-04,33,IND,NBA,PG,44,905,100%,,,,,+4.4,-3.0,30,16,29,1,21,0,277,4,15
2004-05,34,TOT,NBA,PG,43,743,100%,,,,,-12.0,-6.8,35,9,37,5,12,0,223,4,14
2004-05,34,ATL,NBA,PG,39,717,100%,,,,,-12.0,-1.6,33,9,35,4,12,0,213,4,14
2004-05,34,LAC,NBA,PG,4,26,100%,,,,,-11.1,-10.4,2,0,2,1,0,0,10,0,0
Career,,,NBA,,257,6062,100%,,,,,+0.2,+0.3,198,94,229,27,137,0,2210,33,122
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,109,3279,100%,,,,,+2.4,+4.2,96,46,124,12,77,0,1282,18,65
1 season,,IND,NBA,,44,905,100%,,,,,+4.4,-3.0,30,16,29,1,21,0,277,4,15
1 season,,ATL,NBA,,39,717,100%,,,,,-12.0,-1.6,33,9,35,4,12,0,213,4,14
1 season,,SEA,NBA,,38,689,100%,,,,,-4.5,-5.7,17,11,21,4,18,0,261,5,20
1 season,,NOH,NBA,,23,446,100%,,,,,+2.6,+0.3,20,12,18,5,9,0,167,2,8
1 season,,LAC,NBA,,4,26,100%,,,,,-11.1,-10.4,2,0,2,1,0,0,10,0,0
