Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,23,NJN,NBA,PG,1,1,16:00,3,10,0.3,0,1,0,0,0,NA,1,4,3,0,0,4,2,6
Career,NA,,NBA,,1,1,16,3,10,0.3,0,1,0,0,0,NA,1,4,3,0,0,4,2,6
