Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,21,NJN,NBA,PG,64,13,1086,187,480,0.39,3,13,0.231,184,467,0.394,0.393,73,98,0.745,38,89,127,203,67,9,97,68,450
1992-93,22,NJN,NBA,PG,55,55,2010,370,850,0.435,7,25,0.28,363,825,0.44,0.439,180,232,0.776,51,175,226,449,96,11,153,140,927
1993-94,23,NJN,NBA,PG,82,82,3135,576,1381,0.417,40,132,0.303,536,1249,0.429,0.432,346,423,0.818,89,233,322,784,158,15,266,201,1538
1994-95,24,NJN,NBA,PG,72,70,2689,411,1031,0.399,97,294,0.33,314,737,0.426,0.446,348,414,0.841,73,177,250,680,103,14,225,184,1267
1995-96,25,TOT,NBA,PG,69,64,2344,349,834,0.418,92,256,0.359,257,578,0.445,0.474,260,338,0.769,63,140,203,575,111,14,146,178,1050
1995-96,25,NJN,NBA,PG,31,28,1042,143,380,0.376,36,99,0.364,107,281,0.381,0.424,151,188,0.803,37,64,101,247,52,8,58,73,473
1995-96,25,CHH,NBA,PG,38,36,1302,206,454,0.454,56,157,0.357,150,297,0.505,0.515,109,150,0.727,26,76,102,328,59,6,88,105,577
1996-97,26,POR,NBA,PG,82,81,3081,485,1137,0.427,132,366,0.361,353,771,0.458,0.485,334,435,0.768,91,272,363,584,162,15,193,222,1436
1997-98,27,TOT,NBA,PG,61,56,1858,268,674,0.398,57,160,0.356,211,514,0.411,0.44,153,194,0.789,39,134,173,345,87,1,143,135,746
1997-98,27,POR,NBA,PG,45,40,1472,204,527,0.387,47,133,0.353,157,394,0.398,0.432,112,145,0.772,36,98,134,245,61,1,114,99,567
1997-98,27,BOS,NBA,PG,16,16,386,64,147,0.435,10,27,0.37,54,120,0.45,0.469,41,49,0.837,3,36,39,100,26,0,29,36,179
1998-99,28,BOS,NBA,PG,34,33,1010,161,357,0.451,6,24,0.25,155,333,0.465,0.459,84,101,0.832,24,79,103,193,33,2,71,78,412
1999-00,29,BOS,NBA,PG,82,82,2593,434,986,0.44,85,220,0.386,349,766,0.456,0.483,196,253,0.775,55,170,225,420,139,8,130,230,1149
2000-01,30,BOS,NBA,PG,33,28,849,88,227,0.388,11,33,0.333,77,194,0.397,0.412,59,71,0.831,16,57,73,134,44,2,52,62,246
2001-02,31,BOS,NBA,PG,76,76,2430,312,716,0.436,9,33,0.273,303,683,0.444,0.442,98,132,0.742,57,218,275,403,141,10,119,210,731
2002-03,32,TOT,NBA,PG,61,2,1135,163,382,0.427,1,7,0.143,162,375,0.432,0.428,45,57,0.789,31,101,132,198,58,5,75,106,372
2002-03,32,SEA,NBA,PG,38,1,689,102,232,0.44,0,5,0,102,227,0.449,0.44,29,35,0.829,17,70,87,121,40,1,33,63,233
2002-03,32,NOH,NBA,PG,23,1,446,61,150,0.407,1,2,0.5,60,148,0.405,0.41,16,22,0.727,14,31,45,77,18,4,42,43,139
2003-04,33,IND,NBA,PG,44,31,905,113,256,0.441,1,4,0.25,112,252,0.444,0.443,35,48,0.729,19,62,81,125,26,5,50,73,262
2004-05,34,TOT,NBA,PG,43,20,743,85,201,0.423,6,13,0.462,79,188,0.42,0.438,27,37,0.73,24,64,88,103,33,0,49,87,203
2004-05,34,ATL,NBA,PG,39,20,717,81,190,0.426,6,13,0.462,75,177,0.424,0.442,27,37,0.73,23,60,83,98,33,0,46,81,195
2004-05,34,LAC,NBA,PG,4,0,26,4,11,0.364,0,0,NA,4,11,0.364,0.364,0,0,NA,1,4,5,5,0,0,3,6,8
Career,NA,,NBA,,858,693,25868,4002,9512,0.421,547,1580,0.346,3455,7932,0.436,0.449,2238,2833,0.79,670,1971,2641,5196,1258,111,1769,1974,10789
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,NJN,NBA,,304,248,9962,1687,4122,0.409,183,563,0.325,1504,3559,0.423,0.431,1098,1355,0.81,288,738,1026,2363,476,57,799,666,4655
5 seasons,NA,BOS,NBA,,241,235,7268,1059,2433,0.435,121,337,0.359,938,2096,0.448,0.46,478,606,0.789,155,560,715,1250,383,22,401,616,2717
2 seasons,NA,POR,NBA,,127,121,4553,689,1664,0.414,179,499,0.359,510,1165,0.438,0.468,446,580,0.769,127,370,497,829,223,16,307,321,2003
1 season,NA,IND,NBA,,44,31,905,113,256,0.441,1,4,0.25,112,252,0.444,0.443,35,48,0.729,19,62,81,125,26,5,50,73,262
1 season,NA,ATL,NBA,,39,20,717,81,190,0.426,6,13,0.462,75,177,0.424,0.442,27,37,0.73,23,60,83,98,33,0,46,81,195
1 season,NA,CHH,NBA,,38,36,1302,206,454,0.454,56,157,0.357,150,297,0.505,0.515,109,150,0.727,26,76,102,328,59,6,88,105,577
1 season,NA,SEA,NBA,,38,1,689,102,232,0.44,0,5,0,102,227,0.449,0.44,29,35,0.829,17,70,87,121,40,1,33,63,233
1 season,NA,NOH,NBA,,23,1,446,61,150,0.407,1,2,0.5,60,148,0.405,0.41,16,22,0.727,14,31,45,77,18,4,42,43,139
1 season,NA,LAC,NBA,,4,0,26,4,11,0.364,0,0,NA,4,11,0.364,0.364,0,0,NA,1,4,5,5,0,0,3,6,8
