Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,25,WSB,NBA,PG,9,NA,322,7,15.7,0.444,NA,NA,NA,7,15.7,0.444,3.8,5.2,0.722,1.2,1.7,2.9,9.2,1.6,0.3,NA,3.5,17.8,NA,NA,105
1977-78,26,WSB,NBA,PG,21,NA,597,5.6,13.6,0.416,NA,NA,NA,5.6,13.6,0.416,4.5,6.2,0.734,1.3,2.4,3.7,8.3,2.1,0.4,2.4,2.8,15.8,NA,108,102
1978-79,27,WSB,NBA,PG,19,NA,559,5.6,15.2,0.366,NA,NA,NA,5.6,15.2,0.366,3.3,4.5,0.731,1.3,1.7,3,9.3,1.5,0.5,3.5,3.9,14.4,NA,94,107
1979-80,28,HOU,NBA,PG,7,NA,203,5.4,11.3,0.478,0,0.2,0,5.4,11,0.489,2.9,3.7,0.8,1.2,2.7,3.9,10.3,1.7,1,2.7,4.7,13.7,NA,114,115
1980-81,29,HOU,NBA,SG,21,NA,615,4.9,11,0.447,0,0.1,0,4.9,11,0.45,1.9,2.3,0.821,1.2,3.4,4.6,8.7,1.4,0.1,2.8,3.3,11.8,NA,103,109
1981-82,30,HOU,NBA,SG,3,NA,68,4.1,13.1,0.313,0,0,NA,4.1,13.1,0.313,3.3,3.3,1,4.1,2.5,6.6,7.4,0,0,3.3,4.1,11.5,NA,92,114
Career,NA,,NBA,,80,NA,2364,5.6,13.4,0.415,0,0.1,0,5.6,13.4,0.417,3.3,4.4,0.752,1.3,2.4,3.7,8.9,1.6,0.4,2.5,3.5,14.5,NA,102,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,WSB,NBA,,49,NA,1478,5.9,14.6,0.404,NA,NA,NA,5.9,14.6,0.404,3.9,5.4,0.731,1.3,2,3.3,8.9,1.8,0.4,2.3,3.4,15.7,NA,101,104
3 seasons,NA,HOU,NBA,,31,NA,886,5,11.2,0.443,0,0.1,0,5,11.1,0.448,2.3,2.7,0.83,1.4,3.2,4.6,9,1.4,0.3,2.8,3.7,12.2,NA,105,111
