,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,25,NYK,BAA,,8,,7,,,,,20
1947-48,26,NYK,BAA,,15,,11,,,,,30
1948-49,27,NYK,BAA,,10,,10,13,,,,28
Career,,,,,15,,11,,,,,30
