,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,23,MIA,NBA,PG,12,177,.263,18.6,.404,.140,.070,.088,.105,.596,.217,.250,.500,.200,.000,.294,.200,.000,0,1.000,.235,.375,0,0
2008-09,24,SAS,NBA,PG,3,19,.333,18.5,.333,.167,.167,.000,.000,.667,.000,.000,.000,,,.500,,.000,0,1.000,.250,1.000,0,0
2011-12,27,UTA,NBA,PG,4,30,.286,21.0,.357,.000,.000,.214,.143,.643,.400,,,.333,.500,.222,.500,.000,0,.500,.556,.000,0,0
Career,,,NBA,,19,226,.273,19.0,.390,.117,.065,.104,.104,.610,.233,.222,.400,.250,.125,.298,.286,.000,0,.929,.298,.286,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIA,NBA,,12,177,.263,18.6,.404,.140,.070,.088,.105,.596,.217,.250,.500,.200,.000,.294,.200,.000,0,1.000,.235,.375,0,0
1 season,,UTA,NBA,,4,30,.286,21.0,.357,.000,.000,.214,.143,.643,.400,,,.333,.500,.222,.500,.000,0,.500,.556,.000,0,0
1 season,,SAS,NBA,,3,19,.333,18.5,.333,.167,.167,.000,.000,.667,.000,.000,.000,,,.500,,.000,0,1.000,.250,1.000,0,0
