,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1989-90,22,WSB,NBA,,7,16,0,1,7,16,5,7,5,7,10,5,1,2,5,5,17,15.4
1990-91,23,WSB,NBA,,10,19,0,1,10,19,6,7,4,9,12,4,2,1,4,5,21,13.0
1991-92,24,WSB,NBA,,14,24,0,1,14,24,5,7,4,8,10,3,3,3,5,6,31,23.3
1992-93,25,TOT,NBA,,9,11,0,1,9,11,7,9,5,7,12,2,2,2,4,4,18,15.4
1992-93,25,CHH,NBA,,4,9,0,0,4,9,4,4,2,3,5,1,0,1,1,4,9,5.9
1992-93,25,DEN,NBA,,9,11,0,1,9,11,7,9,5,7,12,2,2,2,4,4,18,15.4
1993-94,26,DEN,NBA,,7,11,0,0,7,11,6,8,7,10,17,3,3,1,4,5,17,17.9
1994-95,27,DEN,NBA,,9,16,0,1,9,16,10,10,5,8,9,3,1,3,4,6,22,17.3
1995-96,28,DEN,NBA,,9,14,0,0,9,14,8,10,6,8,12,3,2,1,2,5,26,24.5
1996-97,29,DEN,NBA,48:51,10,21,0,1,10,21,11,14,7,10,13,5,3,2,7,5,29,21.7
1997-98,30,MIN,NBA,42:49,7,11,0,1,7,11,7,8,5,7,11,4,1,2,5,6,19,18.1
1998-99,31,MIN,NBA,31:08,11,18,0,0,11,18,8,11,4,5,7,2,2,1,3,6,23,16.6
1999-00,32,MIN,NBA,20:15,4,9,0,0,4,9,5,8,3,6,6,1,3,1,2,5,12,7.9
2000-01,33,MIN,NBA,16:00,2,5,0,0,2,5,1,2,2,1,2,1,0,0,3,6,4,0.3
Career,,,,48:51,14,24,0,1,14,24,11,14,7,10,17,5,3,3,7,6,31,24.5
5 Seasons,,DEN,NBA,48:51,10,21,0,1,10,21,11,14,7,10,17,5,3,3,7,6,29,24.5
4 Seasons,,MIN,NBA,42:49,11,18,0,1,11,18,8,11,5,7,11,4,3,2,5,6,23,18.1
3 Seasons,,WSB,NBA,,14,24,0,1,14,24,6,7,5,9,12,5,3,3,5,6,31,23.3
1 Season,,CHH,NBA,,4,9,0,0,4,9,4,4,2,3,5,1,0,1,1,4,9,5.9
