,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,21,ORL,NBA,PF,16,187,.567,3.3,.967,.800,.133,.033,.000,.033,.586,.625,.500,.000,,.000,.706,.267,7,,.000,,0,0
2012-13,22,OKC,NBA,C,13,104,.462,3.8,1.000,.615,.269,.077,.038,.000,.462,.688,.143,.000,.000,,.583,.192,4,,,,0,0
2013-14,23,PHI,NBA,C,22,251,.447,6.9,1.000,.532,.170,.128,.170,.000,.447,.480,.250,.333,.625,,.762,.064,3,,,,0,0
Career,,,NBA,,51,542,.485,5.1,.990,.631,.184,.087,.087,.010,.490,.585,.263,.222,.556,.000,.700,.155,14,,.000,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHI,NBA,,22,251,.447,6.9,1.000,.532,.170,.128,.170,.000,.447,.480,.250,.333,.625,,.762,.064,3,,,,0,0
1 season,,ORL,NBA,,16,187,.567,3.3,.967,.800,.133,.033,.000,.033,.586,.625,.500,.000,,.000,.706,.267,7,,.000,,0,0
1 season,,OKC,NBA,,13,104,.462,3.8,1.000,.615,.269,.077,.038,.000,.462,.688,.143,.000,.000,,.583,.192,4,,,,0,0
