,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,LAL,NBA,PF,70,641,,,,37%,63%,-5.5,-11.1,10,6,52,6,14,0,50,3,16
2001-02,26,LAL,NBA,PF,59,650,,,,71%,29%,+7.3,-0.2,5,10,46,3,20,0,98,4,21
2002-03,27,LAL,NBA,PF,54,781,,,,85%,15%,+2.1,-0.4,11,7,49,4,25,0,86,7,27
2003-04,28,MIN,NBA,C,72,1246,,,,20%,80%,+6.8,+0.9,16,8,84,11,39,0,61,2,28
2004-05,29,MIN,NBA,C,41,601,,,,12%,89%,+8.2,+7.7,3,9,56,10,14,0,42,2,12
2005-06,30,MIN,NBA,C,62,676,,,,39%,61%,-1.4,+0.9,5,7,53,7,9,20,24,1,10
2006-07,31,MIN,NBA,C,56,473,,,,13%,87%,+0.5,+5.4,3,5,42,4,7,13,24,0,4
2007-08,32,MIN,NBA,PF,20,151,,,,87%,13%,0.0,+7.8,1,2,11,3,3,5,9,0,3
2008-09,33,MIN,NBA,C,19,116,,,,28%,72%,+3.9,+9.8,0,2,11,1,1,3,8,0,0
Career,,,NBA,,453,5335,,,,41%,59%,+3.0,+0.7,54,56,404,49,132,41,402,19,121
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MIN,NBA,,270,3263,,,,25%,75%,+4.0,+3.5,28,33,257,36,73,41,168,5,57
3 seasons,,LAL,NBA,,183,2072,,,,66%,34%,+1.4,-3.6,26,23,147,13,59,0,234,14,64
