,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2000-01,25,LAL,NBA,32:28,6,9,1,1,6,8,3,4,6,5,10,2,2,1,2,6,15,14.3
2001-02,26,LAL,NBA,27:38,5,10,0,1,5,10,4,6,6,5,10,3,2,2,3,5,10,10.4
2002-03,27,LAL,NBA,32:22,5,9,0,0,5,9,5,6,6,6,8,3,2,4,5,5,12,11.5
2003-04,28,MIN,NBA,38:04,6,11,0,1,6,11,5,10,6,5,8,3,3,3,3,6,12,11.9
2004-05,29,MIN,NBA,32:45,3,6,0,0,3,6,3,4,5,6,7,2,2,1,3,6,6,6.5
2005-06,30,MIN,NBA,30:17,2,15,0,7,2,8,2,6,5,7,10,2,2,4,3,6,6,11.6
2006-07,31,MIN,NBA,25:45,3,5,0,0,3,5,2,4,3,6,8,1,2,2,2,5,6,5.7
2007-08,32,MIN,NBA,16:18,1,3,0,0,1,3,1,4,3,3,5,2,1,1,2,4,2,3.3
2008-09,33,MIN,NBA,14:44,1,5,0,0,1,5,0,2,3,3,4,2,1,1,1,3,2,2.4
Career,,,,38:04,6,15,1,7,6,11,5,10,6,7,10,3,3,4,5,6,15,14.3
6 Seasons,,MIN,NBA,38:04,6,15,0,7,6,11,5,10,6,7,10,3,3,4,3,6,12,11.9
3 Seasons,,LAL,NBA,32:28,6,10,1,1,6,10,5,6,6,6,10,3,2,4,5,6,15,14.3
