,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,LAL,NBA,PF,70,641,.487,3.1,.991,.681,.204,.071,.035,.009,.482,.571,.304,.250,.250,1.000,.593,.159,16,1.000,1.000,1.000,0,0
2001-02,26,LAL,NBA,PF,59,650,.452,4.0,.986,.644,.219,.062,.062,.014,.458,.553,.313,.222,.222,.000,.591,.116,15,,.000,,1,0
2002-03,27,LAL,NBA,PF,54,781,.423,4.3,1.000,.577,.270,.086,.067,.000,.423,.511,.341,.286,.182,,.594,.117,17,,,,0,0
2003-04,28,MIN,NBA,C,72,1246,.495,4.5,.971,.647,.230,.059,.034,.029,.510,.636,.277,.167,.286,.000,.683,.123,23,,.000,,3,0
2004-05,29,MIN,NBA,C,41,601,.515,2.4,1.000,.742,.182,.076,.000,.000,.515,.531,.583,.200,,,.500,.076,3,,,,0,0
2005-06,30,MIN,NBA,C,62,676,.409,5.0,.894,.591,.258,.045,.000,.106,.458,.538,.353,.000,,.000,.667,.121,7,,.000,,0,0
2006-07,31,MIN,NBA,C,56,473,.535,4.0,1.000,.605,.256,.070,.070,.000,.535,.654,.364,.000,.667,,.696,.023,0,,,,0,0
2007-08,32,MIN,NBA,PF,20,151,.158,3.3,1.000,.579,.316,.105,.000,.000,.158,.182,.000,.500,,,.000,.000,0,,,,0,0
2008-09,33,MIN,NBA,C,19,116,.214,5.9,1.000,.286,.500,.214,.000,.000,.214,.250,.286,.000,,,.333,.000,0,,,,0,0
Career,,,NBA,,453,5335,.457,4.0,.981,.631,.239,.071,.041,.019,.465,.561,.322,.203,.265,.063,.613,.112,81,1.000,.063,1.000,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MIN,NBA,,270,3263,.464,4.2,.968,.633,.243,.068,.024,.032,.479,.579,.320,.143,.400,.000,.634,.095,33,,.000,,3,0
3 seasons,,LAL,NBA,,183,2072,.450,3.9,.993,.628,.235,.073,.057,.007,.451,.543,.323,.258,.208,.333,.593,.128,48,1.000,.333,1.000,1,0
