,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1983-84,24,ATL,NBA,,7,16,1,2,7,16,4,6,2,3,4,3,,0,,4,14,
1984-85,25,ATL,NBA,,14,22,1,1,14,22,3,4,2,4,6,7,2,2,4,3,28,19.3
1985-86,26,ATL,NBA,,12,21,1,2,12,21,8,9,4,5,7,10,3,1,5,5,24,24.2
1986-87,27,ATL,NBA,,14,19,1,1,13,19,9,9,4,4,6,7,3,2,5,5,30,23.2
1987-88,28,ATL,NBA,,9,16,0,0,9,16,5,6,3,4,6,12,3,2,4,5,20,20.8
1988-89,29,TOT,NBA,,8,14,1,1,8,13,4,4,3,7,7,6,3,1,3,5,17,14.9
1988-89,29,SAC,NBA,,7,10,1,1,7,10,4,4,1,7,7,4,2,0,2,2,15,14.8
1988-89,29,IND,NBA,,8,14,1,1,8,13,2,4,3,4,6,6,3,1,3,5,17,14.9
1989-90,30,IND,NBA,,7,10,1,2,7,8,2,2,1,3,3,5,1,1,2,3,14,13.9
1990-91,31,IND,NBA,,6,10,0,1,6,10,2,2,1,5,5,3,3,1,2,1,12,10.1
1991-92,32,IND,NBA,,2,3,0,0,2,3,1,2,1,2,2,2,1,0,1,1,4,3.7
Career,,,,,14,22,1,2,14,22,9,9,4,7,7,12,,2,,5,30,
5 Seasons,,ATL,NBA,,14,22,1,2,14,22,9,9,4,5,7,12,,2,,5,30,
4 Seasons,,IND,NBA,,8,14,1,2,8,13,2,4,3,5,6,6,3,1,3,5,17,14.9
1 Season,,SAC,NBA,,7,10,1,1,7,10,4,4,1,7,7,4,2,0,2,2,15,14.8
