Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,TOT,NBA,SG,61,NA,NA,86,288,0.299,68,101,0.673,NA,73,152,240
1949-50,24,TRI,NBA,SG,26,NA,NA,42,137,0.307,40,59,0.678,NA,32,65,124
1949-50,24,AND,NBA,SG,35,NA,NA,44,151,0.291,28,42,0.667,NA,41,87,116
1951-52,26,TOT,NBA,SG,29,NA,626,83,252,0.329,64,114,0.561,102,64,92,230
1951-52,26,BLB,NBA,SG,19,NA,341,55,161,0.342,40,75,0.533,71,32,51,150
1951-52,26,MLH,NBA,SG,10,NA,285,28,91,0.308,24,39,0.615,31,32,41,80
Career,NA,,NBA,,90,NA,626,169,540,0.313,132,215,0.614,102,137,244,470
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"TRI,MLH",NBA,,36,NA,285,70,228,0.307,64,98,0.653,31,64,106,204
1 season,NA,AND,NBA,,35,NA,NA,44,151,0.291,28,42,0.667,NA,41,87,116
1 season,NA,BLB,NBA,,19,NA,341,55,161,0.342,40,75,0.533,71,32,51,150
