,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,24,TOT,NBA,,9,,6,8,,,,21
1949-50,24,TRI,NBA,,9,,5,7,,,,21
1949-50,24,AND,NBA,,6,,6,8,,,,14
1951-52,26,TOT,NBA,,8,,6,9,,,,20
1951-52,26,BLB,NBA,,8,,6,9,,,,20
1951-52,26,MLH,NBA,,6,,6,6,,,6,16
Career,,,,,9,,6,9,,,,21
1 Season,,AND,NBA,,6,,6,8,,,,14
2 Seasons,,"MLH,TRI",NBA,,9,,6,7,,,,21
1 Season,,BLB,NBA,,8,,6,9,,,,20
