Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Awvee Storey,,0.2,0.1,0
Jamison Brewer,70.6,0.2,0,0
Mike Price,65.4,0.2,0.2,0.1
Jannero Pargo,63.2,0.2,0.1,0.1
Jarell Eddie,61.3,0.1,0.1,0
Archie Goodwin,57.6,0.2,0.2,0.1
Ira Bowman,52.9,0.1,0.1,0
Morlon Wiley,52.8,0.2,0.1,0.1
Dwight Buycks,50.9,0.2,0.1,0
Jimmy Oliver,49.8,0.2,0.2,-0.1
Xavier Henry,45.7,0.2,0.2,0
