Season,Team,Lg,Salary
2004-05,New Jersey Nets,NBA,"$84,573"
2005-06,Washington Wizards,NBA,"$641,748"
2007-08,Milwaukee Bucks,NBA,"$711,517"
Career,(may be incomplete),,"$1,437,838"
